视频地址,弹幕地址,弹幕时间,弹幕内容,情感得分,分析结果
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-25 00:29:00,弹幕呢,0.7500624229391235,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-24 22:32:16,六,0.56,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-24 21:32:05,哈,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-24 00:54:13,哦,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-23 19:16:34,鲸鱼,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-23 14:18:48,一键三连,0.4789243601022911,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-22 16:50:05,皮卡皮卡皮开区,0.461074426724871,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-22 12:28:38,好家伙,0.6317853705682674,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-21 21:13:13,zjw20230321,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-21 17:36:35,才刷到,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-21 01:35:35,6,0.38994800693240883,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-20 00:14:40,1,0.32689832689832665,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-20 00:13:19,请问必须本人做吗？,0.10058938729186562,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-19 19:31:00,好累,0.6283322195921902,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-19 16:30:43,yeah,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-19 11:09:41,偷喝我姐姐牛奶,0.6131450248118643,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-19 11:09:34,啊啊啊啊啊好累啊！我才喝牛奶，还没喝呢,0.5637081513069104,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-19 11:06:44,我现在又来一次，这还有冰墩墩版的,0.6709705543406965,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-19 11:01:19,我都跟着上,0.5349834367962156,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-18 23:27:02,芜湖,0.8867329524077726,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-18 22:15:27,我累了,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-18 07:11:07,加油火力全开,0.8165312848374492,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-18 07:08:48,呵呵哒,0.6521097989854251,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-17 22:11:52,这个弹幕？,0.7500624229391235,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-17 22:07:25,6666,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-17 20:30:48,我,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-17 19:28:37,不行啊！！,0.12415778729255111,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-16 19:31:23,有,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-16 12:16:14,哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-13 20:08:45,不错,0.8612132352941176,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-13 19:43:58,666,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-13 12:51:16,累死我了,0.2897414960675705,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-12 15:46:11,。,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-12 14:31:10,6,0.38994800693240883,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-11 22:14:31,跟着练,0.884570082976399,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-11 21:24:45,怪不得我朋友直到现在还在跳这舞,0.4411431678573331,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-11 16:12:08,好,0.6558628208940429,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-10 23:22:49,另外13个朋友，你们在跟练吗？,0.466908326223758,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-10 22:10:27,打分,0.8333333333333333,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-10 21:24:15,NB,0.2500000000000001,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-09 21:17:44,ofor循环…我们,0.07304623434914626,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-09 18:45:02,本本本本本,0.8279043597115153,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-09 18:44:39,地铁,0.7485714285714286,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-08 20:26:45,继续做，哎呀，我的手好痛啊。,0.8769174747584466,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-08 20:26:27,刘教练，跳起来自己来加起来加起来加起来。,0.77369391184745,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-08 19:39:46,加入舞力全开,0.6903352568744252,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-05 21:50:01,666,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-05 17:03:39,来了！,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-05 09:18:39,来啦,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-04 14:31:19,手碰不到脚怎么办,0.021314546694476633,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-03 20:02:49,你好呀,0.5312500000000001,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-03 19:40:04,我们学校课间操是这个，还叫放松操呢，累坏了,0.9993172223589418,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-03 15:07:53,当初跳这个要累死了,0.2057245866662898,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-03 09:27:51,666,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-03 02:39:15,加油,0.9047619047619047,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-01 21:32:01,哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-03-01 14:34:35,好nice的弹幕,0.8607041240282342,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-28 20:56:25,好家伙,0.6317853705682674,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-28 13:58:18,666,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-27 21:17:26,始,0.40000000000000013,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-27 19:02:13,呜呜呜呜,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-26 18:04:02,好像是因为自己,0.43296089385474845,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-25 20:48:38,还有...,0.4235033259423502,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-25 18:15:47,太累了,0.33333333333333337,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-25 10:12:29,哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-25 10:11:53,哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-23 19:55:05,救命,0.8,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-23 19:28:48,我是一只小小鸟,0.4241650903200018,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-23 19:09:09,？,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-22 15:50:22,？,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-21 20:37:18,6,0.38994800693240883,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-21 12:35:43,哈哈哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-20 13:04:26,笑,0.6999999999999997,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-19 23:43:46,6,0.38994800693240883,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-19 19:41:35,。,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-19 18:15:31,累死我了,0.2897414960675705,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-18 19:59:33,只因你太美,0.6772648218003535,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-18 14:06:38,看累了救命,0.7826653358894131,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-17 23:36:34,哇啊,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-16 21:54:44,2023还有41人？,0.5181975285615493,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-15 21:12:30,Go!,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-15 21:11:15,6,0.38994800693240883,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-15 21:08:20,飞仔,0.7967502381458083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-14 21:37:48,来听一首歌,0.8449986011520172,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-14 21:32:32,累死了，总觉得要岔气了。,0.34998606228901086,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-14 21:30:58,不错，肯定很累！,0.8970406063003268,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-14 21:29:54,好累,0.6283322195921902,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-14 15:24:29,.,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-14 10:00:57,老冷了,0.3411036106231967,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-13 23:00:37,这个弹幕哈哈哈哈,0.9468985297527447,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-13 19:49:05,太搞笑了。,0.26134399633924366,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-13 14:30:02,哈哈哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-12 20:55:04,666,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-12 20:24:39,？,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-12 17:23:27,支持,0.626712328767123,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-11 23:38:41,？,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-11 22:24:07,在床上练呢,0.3525507667677801,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-11 22:23:10,？？？？？,0.16666666666666674,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-11 22:18:34,我是0.75倍速跟的(ಥ_ಥ),0.47703139044980625,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-11 22:17:33,@周杰伦,0.6836883280339406,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-11 21:27:45,6,0.38994800693240883,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-11 16:54:02,这俩算是穿的情侣装吗,0.0798280350766879,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-11 16:50:35,嗨害嗨,0.15258541937922643,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-11 15:07:11,不错，动作不难,0.9133320622489027,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-11 14:32:03,kand,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-11 01:36:43,666,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-11 01:05:50,哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-10 21:27:15,我来听歌的,0.7718887263153034,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-10 20:37:41,enjoy,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-10 17:34:56,哈哈哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-10 17:32:56,加油加油！,0.9878422480679183,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-10 15:18:42,第一次觉得怎么长,0.5442409101480397,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-10 15:11:06,哈哈哈哈哈哈哈,0.9751349273004098,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-09 18:41:11,来了,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-09 17:07:25,？？0,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-09 14:42:02,已经看了100遍视频，已经瘦十斤啦,0.9551487457936021,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-08 21:11:32,草,0.7647058823529415,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-08 19:53:51,zjw20230208,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-08 17:21:06,来了,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-08 16:11:59,累死了,0.2897414960675705,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-08 14:38:00,哈哈哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-07 19:22:57,周杰伦为什么不跳？,0.10232367766796391,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-07 16:41:34,好玩,0.7894736842105263,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-07 10:30:05,赞,0.9178743961352657,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-06 20:30:10,救命额呃呃呃呃呃呃呃呃呃呃,0.9577971953105345,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-06 20:00:02,啊哈哈啊哈哈,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-05 17:25:25,还自带rap了 哈哈哈,0.9534972213396743,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-04 19:09:32,呀,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-04 18:54:21,黄道吉日就地解决,0.20919366353338886,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-04 18:54:13,纠结,0.3852139827419163,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-04 15:51:17,最后一节好难,0.6757486334361079,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-04 13:35:16,ha ha ha,0.44767845850986676,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-03 20:43:19,我喜欢,0.6994590939824207,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-03 20:27:09,我累了,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-03 20:10:55,消愁,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-03 14:11:28,跳舞,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-03 12:20:41,我也跟着做,0.8477803965220009,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-02 23:43:47,本草纲目原来这么长吗,0.5473395977492972,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-02 20:52:41,20230102第四次打卡,0.2967338442763656,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-02 20:37:45,好,0.6558628208940429,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-02 18:53:42,666,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-02 16:26:03,哇,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-02 04:03:41,?,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-01 19:56:59,可以,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-02-01 12:03:26,哈哈哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-31 21:43:50,。,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-31 21:00:47,wwyyds,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-31 20:58:12,w,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-31 19:36:38,好的,0.6558628208940429,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-31 18:21:45,她,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-31 16:31:59,问问大家，一定要本人跟着做才有效吗,0.3146112991287979,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-31 00:59:12,哈哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-30 23:43:18,+,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-30 23:34:37,。 0,0.034482758620689724,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-30 19:27:23,看着都雷,0.5618565332226944,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-30 08:11:28,哇 为什么我在躺着看,0.5388241169697814,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-29 22:23:37,哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-29 18:29:17,666,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-29 18:29:05,666,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-29 18:28:59,666,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-29 18:28:34,6,0.38994800693240883,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-29 13:39:46,光是看着就已经累了【卒】,0.5059571968183492,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-29 13:18:28,哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-29 13:03:14,？,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-28 21:20:12,e,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-28 13:53:01,老妈天天看这玩意，天天训练，现在不练了，上瑜伽了。,0.9878410512609063,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-28 08:55:02,扭的比媳妇还妖娆,0.7450196032465384,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-27 21:06:28,掉了两斤肉,0.03794485873393505,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-27 20:29:05,哈哈哈,0.8684210526315791,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-27 17:52:59,66666,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-27 00:26:39,腰间的赘肉咔咔掉,0.4484601787505579,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-26 19:14:47,。。。。,0.38028169014084545,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-26 19:14:31,。,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-26 17:52:57,我是,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-26 17:52:40,T～T,0.5,中性
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-26 17:52:07,我,0.5262327818078083,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-26 14:40:53,真的五分钟不行了,0.5543206487022383,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-26 13:12:29,饿了。,0.4285714285714288,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-25 22:19:31,飛起來,0.6207680397879345,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-24 10:01:46,好累,0.6283322195921902,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-23 22:28:46,6,0.38994800693240883,消极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-23 20:52:14,你是一个很勇敢的男子汉。,0.9839249052547148,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-23 20:51:02,加油，我支持你你很棒啦。你能给我们跳枪很累了吧，休息一会吧。,0.9525005154852602,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-23 20:49:59,身体健康,0.9363115743076074,积极
https://www.bilibili.com/video/BV1Pa411v7vg,http://comment.bilibili.com/574147025.xml,2023-01-23 20:49:51,新年快乐，恭喜发财！,0.6833368688022544,积极
